30138050000000233,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30114070000000055,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30100030000000047,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30114050000000059,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30113050000000259,Sakuya R,Japan,Sakuya,1320,250,170,150,160,250
30138030000000030,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30138050000000232,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30114070000000054,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30100030000000046,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30113050000000258,Sakuya R,Japan,Sakuya,1320,250,170,150,160,250
30138050000000231,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30100030000000045,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30113050000000257,Sakuya R,Japan,Sakuya,1320,250,170,150,160,250
30138050000000230,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30100030000000044,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30113050000000256,Sakuya R,Japan,Sakuya,1320,250,170,150,160,250
30114050000000058,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30138050000000229,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30100030000000043,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30115050000000157,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30138030000000029,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30113050000000255,Sakuya R,Japan,Sakuya,1320,250,170,150,160,250
30114050000000057,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30100030000000042,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30138050000000228,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30115050000000156,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30114050000000056,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30138030000000028,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30113050000000254,Sakuya R,Japan,Sakuya,1320,250,170,150,160,250
30100030000000041,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30138050000000227,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30115050000000155,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30114050000000055,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30113050000000253,Sakuya R,Japan,Sakuya,1320,250,170,150,160,250
30138030000000027,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30138050000000226,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30100030000000040,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30115050000000154,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30114050000000054,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30138030000000026,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30113050000000252,Sakuya R,Japan,Sakuya,1320,250,170,150,160,250
30138050000000225,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30100030000000039,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30115050000000153,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30138030000000025,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30113050000000251,Sakuya R,Japan,Sakuya,1320,250,170,150,160,250
30138050000000224,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30100030000000038,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30114050000000053,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30115050000000152,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30113050000000250,Sakuya R,Japan,Sakuya,1320,250,170,150,160,250
30138030000000024,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30114050000000052,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30138050000000223,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30115050000000151,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30100030000000037,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30138030000000023,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30113050000000249,Sakuya R,Japan,Sakuya,1320,250,170,150,160,250
30115050000000150,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30138050000000222,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30114050000000051,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30100030000000036,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30138030000000022,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30115050000000149,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30114050000000050,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30138050000000221,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30100030000000035,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30138030000000021,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30115050000000148,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30114050000000049,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30138050000000220,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30100030000000034,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30138030000000020,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30115050000000147,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30114050000000048,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30138050000000219,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30138030000000019,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30100030000000033,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30115050000000146,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30114050000000047,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30138050000000218,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30100030000000032,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30138030000000018,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30115050000000145,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30114050000000046,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30138050000000217,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30100030000000031,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30115050000000144,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30138030000000017,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30138050000000216,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30100030000000030,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30115050000000143,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30138030000000016,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30108030000000228,Hela N,Norse,Hela,940,220,120,110,110,230
30138050000000215,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30100030000000029,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30115050000000142,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30114070000000053,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30138030000000015,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30108030000000227,Hela N,Norse,Hela,940,220,120,110,110,230
30138050000000214,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30100030000000028,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30114070000000052,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30138030000000014,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30108030000000226,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000141,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30138050000000213,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30100030000000027,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30114050000000045,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30115050000000140,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30108030000000225,Hela N,Norse,Hela,940,220,120,110,110,230
30138050000000212,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30100030000000026,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30115050000000139,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30138050000000211,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30108030000000224,Hela N,Norse,Hela,940,220,120,110,110,230
30114050000000044,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30138030000000013,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30100030000000025,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30138050000000210,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30138030000000012,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30108030000000223,Hela N,Norse,Hela,940,220,120,110,110,230
30100030000000024,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30115050000000138,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30138050000000209,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30114070000000051,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30138030000000011,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30108030000000222,Hela N,Norse,Hela,940,220,120,110,110,230
30100030000000023,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30115050000000137,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30138050000000208,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30114070000000050,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30138030000000010,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30108030000000221,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000136,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30100030000000022,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30138050000000207,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30138030000000009,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30114070000000049,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30108030000000220,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000135,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30100030000000021,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30138050000000206,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30138030000000008,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30114070000000048,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30108030000000219,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000134,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30100030000000020,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30138050000000205,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30138030000000007,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30114070000000047,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30108030000000218,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000133,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30100030000000019,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30138030000000006,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30108030000000217,Hela N,Norse,Hela,940,220,120,110,110,230
30114070000000046,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30115050000000132,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30100030000000018,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30138030000000005,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30114070000000045,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30108030000000216,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000131,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30100030000000017,Poseidon N,Greek,Poseidon,1280,160,160,110,110,250
30138050000000204,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30138030000000004,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30114070000000044,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30108030000000215,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000130,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30138050000000203,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30114050000000043,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30115030000000131,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30138030000000003,Takiribime N,Japan,Takiribime,700,160,90,90,90,250
30108030000000214,Hela N,Norse,Hela,940,220,120,110,110,230
30114070000000043,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30115050000000129,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30138050000000202,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30114050000000042,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30108030000000213,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000128,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30114070000000042,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30138050000000201,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30108030000000212,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000127,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30114050000000041,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30114070000000041,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30109050000000317,Thor R,Norse,Thor,1440,170,190,150,160,250
30138050000000200,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30115050000000126,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30115030000000130,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30114050000000040,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30108030000000211,Hela N,Norse,Hela,940,220,120,110,110,230
30109050000000316,Thor R,Norse,Thor,1440,170,190,150,160,250
30138050000000199,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30114070000000040,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30115030000000129,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30114050000000039,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30115050000000125,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30108030000000210,Hela N,Norse,Hela,940,220,120,110,110,230
30109050000000315,Thor R,Norse,Thor,1440,170,190,150,160,250
30138050000000198,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30115030000000128,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30114050000000038,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30114070000000039,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30108030000000209,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000124,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30109050000000314,Thor R,Norse,Thor,1440,170,190,150,160,250
30138050000000197,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30115030000000127,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30114050000000037,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30114070000000038,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30108030000000208,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000123,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30138050000000196,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30109050000000313,Thor R,Norse,Thor,1440,170,190,150,160,250
30114070000000037,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30115030000000126,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30108030000000207,Hela N,Norse,Hela,940,220,120,110,110,230
30114050000000036,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30138050000000195,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30109050000000312,Thor R,Norse,Thor,1440,170,190,150,160,250
30115050000000122,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30115030000000125,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30108030000000206,Hela N,Norse,Hela,940,220,120,110,110,230
30114050000000035,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30138050000000194,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30109050000000311,Thor R,Norse,Thor,1440,170,190,150,160,250
30115050000000121,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30115030000000124,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30108030000000205,Hela N,Norse,Hela,940,220,120,110,110,230
30138050000000193,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30114050000000034,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30109050000000310,Thor R,Norse,Thor,1440,170,190,150,160,250
30115050000000120,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30108030000000204,Hela N,Norse,Hela,940,220,120,110,110,230
30115030000000123,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30114070000000036,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30138050000000192,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30115050000000119,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30109050000000309,Thor R,Norse,Thor,1440,170,190,150,160,250
30114050000000033,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30115030000000122,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30108030000000203,Hela N,Norse,Hela,940,220,120,110,110,230
30114070000000035,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30138050000000191,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30115050000000118,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30109050000000308,Thor R,Norse,Thor,1440,170,190,150,160,250
30114050000000032,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30115030000000121,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30108030000000202,Hela N,Norse,Hela,940,220,120,110,110,230
30114070000000034,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30138050000000190,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30115050000000117,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30104030000000237,Athena N,Greek,Athena,910,110,110,90,90,230
30114050000000031,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30108030000000201,Hela N,Norse,Hela,940,220,120,110,110,230
30115030000000120,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30114070000000033,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30109050000000307,Thor R,Norse,Thor,1440,170,190,150,160,250
30138050000000189,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30115050000000116,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30104030000000236,Athena N,Greek,Athena,910,110,110,90,90,230
30114050000000030,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30115030000000119,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30108030000000200,Hela N,Norse,Hela,940,220,120,110,110,230
30114070000000032,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30138050000000188,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30109050000000306,Thor R,Norse,Thor,1440,170,190,150,160,250
30114050000000029,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30115050000000115,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30104030000000235,Athena N,Greek,Athena,910,110,110,90,90,230
30115030000000118,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30108030000000199,Hela N,Norse,Hela,940,220,120,110,110,230
30114070000000031,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30138050000000187,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30109050000000305,Thor R,Norse,Thor,1440,170,190,150,160,250
30114050000000028,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30104030000000234,Athena N,Greek,Athena,910,110,110,90,90,230
30115050000000114,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30115030000000117,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30114070000000030,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30138050000000186,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30109050000000304,Thor R,Norse,Thor,1440,170,190,150,160,250
30108030000000198,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000113,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30104030000000233,Athena N,Greek,Athena,910,110,110,90,90,230
30115030000000116,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30114070000000029,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30138050000000185,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30109050000000303,Thor R,Norse,Thor,1440,170,190,150,160,250
30108030000000197,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000112,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30104030000000232,Athena N,Greek,Athena,910,110,110,90,90,230
30115030000000115,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30114070000000028,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30138050000000184,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30109050000000302,Thor R,Norse,Thor,1440,170,190,150,160,250
30108030000000196,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000111,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30115030000000114,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30114070000000027,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30138050000000183,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30109050000000301,Thor R,Norse,Thor,1440,170,190,150,160,250
30108030000000195,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000110,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30114070000000026,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30115030000000113,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30114050000000027,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30109050000000300,Thor R,Norse,Thor,1440,170,190,150,160,250
30138050000000182,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30108030000000194,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000109,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30114070000000025,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30109050000000299,Thor R,Norse,Thor,1440,170,190,150,160,250
30114050000000026,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30138050000000181,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30115030000000112,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30108030000000193,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000108,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30114070000000024,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30109050000000298,Thor R,Norse,Thor,1440,170,190,150,160,250
30115030000000111,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30138050000000180,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30114050000000025,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30115050000000107,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30108030000000192,Hela N,Norse,Hela,940,220,120,110,110,230
30114070000000023,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30115030000000110,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30109050000000297,Thor R,Norse,Thor,1440,170,190,150,160,250
30114050000000024,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30138050000000179,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30115050000000106,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30108030000000191,Hela N,Norse,Hela,940,220,120,110,110,230
30114070000000022,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30115030000000109,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30109050000000296,Thor R,Norse,Thor,1440,170,190,150,160,250
30114050000000023,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30108030000000190,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000105,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30138050000000178,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30114070000000021,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30109050000000295,Thor R,Norse,Thor,1440,170,190,150,160,250
30115030000000108,Amatsuhikone N,Japan,Amatsuhikone,1070,210,130,110,110,230
30114050000000022,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30108030000000189,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000104,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30138050000000177,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30114070000000020,Amenouzume SR,Japan,Amenouzume,3600,610,490,320,340,230
30104030000000231,Athena N,Greek,Athena,910,110,110,90,90,230
30109050000000294,Thor R,Norse,Thor,1440,170,190,150,160,250
30114050000000021,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30108030000000188,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000103,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30138050000000176,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30104030000000230,Athena N,Greek,Athena,910,110,110,90,90,230
30109050000000293,Thor R,Norse,Thor,1440,170,190,150,160,250
30108030000000187,Hela N,Norse,Hela,940,220,120,110,110,230
30114050000000020,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30115050000000102,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30138050000000175,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30104030000000229,Athena N,Greek,Athena,910,110,110,90,90,230
30109050000000292,Thor R,Norse,Thor,1440,170,190,150,160,250
30108030000000186,Hela N,Norse,Hela,940,220,120,110,110,230
30114050000000019,Amenouzume R,Japan,Amenouzume,2140,350,290,190,200,230
30115050000000101,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
30138050000000174,Takiribime R,Japan,Takiribime,1180,270,160,150,160,250
30104030000000228,Athena N,Greek,Athena,910,110,110,90,90,230
30109050000000291,Thor R,Norse,Thor,1440,170,190,150,160,250
30108030000000185,Hela N,Norse,Hela,940,220,120,110,110,230
30115050000000100,Amatsuhikone R,Japan,Amatsuhikone,1810,340,230,190,200,230
